Feedback Text,Cleaned Text,Seat Component,Cue Word,Component Frequency in Text,Sentence Sentiment Label,Sentence Sentiment Score,Sentence Text,Entity Start Char (Cleaned),Entity End Char (Cleaned)
"The Compartment-Style Seating is Fantastic-I Felt Like I was in a small hotel room or an airplane suite, not a train.","the compartmentstyle seating is fantastici felt like i was in a small hotel room or an airplane suite, not a train.",SEAT_MESSAGE,compartmentstyle,1,POSITIVE,0.9986,"the compartmentstyle seating is fantastici felt like i was in a small hotel room or an airplane suite, not a train.",4,20
The Seat's Massage and Heating Function Made It Feel Like a Spa Chair On Rails.,the seat's massage and heating function made it feel like a spa chair on rails.,SEAT_MESSAGE,massage and,1,POSITIVE,0.984,the seat's massage and heating function made it feel like a spa chair on rails.,11,22
The Seat's Massage and Heating Function Made It Feel Like a Spa Chair On Rails.,the seat's massage and heating function made it feel like a spa chair on rails.,SEAT_WARMER,heating,1,POSITIVE,0.984,the seat's massage and heating function made it feel like a spa chair on rails.,23,30
"My seat could recline fully flat into a bed, which was perfect for an overnight trip.","my seat could recline fully flat into a bed, which was perfect for an overnight trip.",RECLINER,recline,1,POSITIVE,0.9987,"my seat could recline fully flat into a bed, which was perfect for an overnight trip.",14,21
I LOVED THAT THE SEAT RECLINES 180 ° - I Actually Lay Flat and Slept ComfortBly.,i loved that the seat reclines 180 i actually lay flat and slept comfortbly.,RECLINER,reclines,1,POSITIVE,0.9989,i loved that the seat reclines 180 i actually lay flat and slept comfortbly.,22,30
"A massage feature in the seat?Yes, it has one and it really helped me unwind during the trip.","a massage feature in the seat?yes, it has one and it really helped me unwind during the trip.",SEAT_MESSAGE,massage,1,POSITIVE,0.9989,"a massage feature in the seat?yes, it has one and it really helped me unwind during the trip.",2,9
"I love the comfort of the seat, but to be honest, the novelty wore off after a while and it feel like a regular trip (just a pricier one).","i love the comfort of the seat, but to be honest, the novelty wore off after a while and it feel like a regular trip just a pricier one.",HEADREST,novelty,1,NEGATIVE,0.9976,"i love the comfort of the seat, but to be honest, the novelty wore off after a while and it feel like a regular trip just a pricier one.",54,61
The Legroom is Fantastic - I Could Fully Stretch My Legs Without touching the wall.,the legroom is fantastic i could fully stretch my legs without touching the wall.,FOOTREST,legroom,1,POSITIVE,0.9989,the legroom is fantastic i could fully stretch my legs without touching the wall.,4,11
"The Seat Cushioning is Plush and Supportive, I was comfy the whole ride.","the seat cushioning is plush and supportive, i was comfy the whole ride.",CUSHION,cushioning,1,POSITIVE,0.9989,"the seat cushioning is plush and supportive, i was comfy the whole ride.",9,19
SUPER COMfy SEAT - IT NUMOST FELT LIKE SITTING IN A LUXURY RECLINER AT HOME.,super comfy seat it numost felt like sitting in a luxury recliner at home.,RECLINER,recliner,1,POSITIVE,0.9987,super comfy seat it numost felt like sitting in a luxury recliner at home.,57,65
"The Interior Design Maximizes Space Around The Seat;It Never Felt Claustrophobic, Unlike some sleeping berths.","the interior design maximizes space around the seatit never felt claustrophobic, unlike some sleeping berths.",FOOTREST,interior,1,POSITIVE,0.9988,"the interior design maximizes space around the seatit never felt claustrophobic, unlike some sleeping berths.",4,12
"Great seat with fantastic legroom and features, but there only one toilet for the whole carriage and it feels a bit cramped.","great seat with fantastic legroom and features, but there only one toilet for the whole carriage and it feels a bit cramped.",FOOTREST,legroom,1,POSITIVE,0.9988,"great seat with fantastic legroom and features, but there only one toilet for the whole carriage and it feels a bit cramped.",26,33
My favorite part was the massage feature on the seat - it kept me relaxed even after hours.,my favorite part was the massage feature on the seat it kept me relaxed even after hours.,SEAT_MESSAGE,massage feature,1,POSITIVE,0.9989,my favorite part was the massage feature on the seat it kept me relaxed even after hours.,25,40
"The Seat May Be Fancy, but a 10-hour journey is just too long-I'm Rather Fly and Save Time.","the seat may be fancy, but a 10hour journey is just too longi'm rather fly and save time.",RECLINER,seat may,1,NEGATIVE,0.9995,"the seat may be fancy, but a 10hour journey is just too longi'm rather fly and save time.",4,12
It has a motorized reclining feature that let me adjust from upright to fully flat at the push of a button.,it has a motorized reclining feature that let me adjust from upright to fully flat at the push of a button.,RECLINER,reclining,1,POSITIVE,0.9969,it has a motorized reclining feature that let me adjust from upright to fully flat at the push of a button.,19,28
"The Seat's Features (Massage, Full Recline) Are Impressive, Though I'm Not Convinced It's Worth the Extra Money For Shorter Trips.","the seat's features massage, full recline are impressive, though i'm not convinced it's worth the extra money for shorter trips.",SEAT_MESSAGE,massage,1,NEGATIVE,0.996,"the seat's features massage, full recline are impressive, though i'm not convinced it's worth the extra money for shorter trips.",20,27
"The Seat's Features (Massage, Full Recline) Are Impressive, Though I'm Not Convinced It's Worth the Extra Money For Shorter Trips.","the seat's features massage, full recline are impressive, though i'm not convinced it's worth the extra money for shorter trips.",RECLINER,recline,1,NEGATIVE,0.996,"the seat's features massage, full recline are impressive, though i'm not convinced it's worth the extra money for shorter trips.",34,41
The Footrest Extension Essentially Turns The Seat Into A Flat Bed with Lots of Space to Stretch Out.,the footrest extension essentially turns the seat into a flat bed with lots of space to stretch out.,FOOTREST,footrest,1,POSITIVE,0.9975,the footrest extension essentially turns the seat into a flat bed with lots of space to stretch out.,4,12
"Even though the seat was a push and could recline, the constant slight shaking of the compartment (especially above the wheels) made it hard to fully relax.","even though the seat was a push and could recline, the constant slight shaking of the compartment especially above the wheels made it hard to fully relax.",RECLINER,recline,2,NEGATIVE,0.9993,"even though the seat was a push and could recline, the constant slight shaking of the compartment especially above the wheels made it hard to fully relax.",42,49
